出發日期,星期,出發時間,出發時段,出發機場代號,抵達時間,抵達時段,抵達機場代號,航空公司,航空聯盟,停靠站數量,停留時間,飛行時間,是否過夜,機型,機型分類,航班代碼,艙等,查詢日期,平均價格,最低價格,中位數價格,價格變異,隨機購買平均價格,最低價格剩餘天數,最低價格出現日期,筆數
2025-02-05,星期三,晚上7:40,晚間班機,TPE,晚上9:45,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Boeing 777,1,CX 451,經濟艙,2025-02-04,4477,4353,4519,3958.05,4424.5,60,2024-12-07,90
2025-02-05,星期三,晚上8:15,晚間班機,TPE,晚上10:20,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CX 531,經濟艙,2025-02-04,4477,4353,4519,3958.05,4447.75,60,2024-12-07,90
2025-02-05,星期三,晚上8:25,晚間班機,TPE,晚上10:25,晚間抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A321,0,HX 285,經濟艙,2025-01-15,6285,3106,8012,6305831.01,7060.5,49,2024-12-18,69
2025-02-05,星期三,晚上9:10,晚間班機,TPE,晚上11:00,晚間抵達,HKG,中華航空,2,直達航班。,Non-stop,1 小時 50 分鐘,No,Airbus A321neo,0,CI 921,經濟艙,2025-02-04,7737,3577,7119,7224771.78,7263.5,91,2024-11-06,90
2025-02-05,星期三,晚上9:10,晚間班機,TPE,晚上11:10,晚間抵達,HKG,香港快運航空,3,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,UO 117,經濟艙,2025-01-26,2478,1505,2428,289506.13,3054.0,43,2024-12-24,81
2025-02-05,星期三,晚上9:15,晚間班機,TPE,晚上11:25,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 10 分鐘,No,Boeing 777,1,CX 479,經濟艙,2025-02-04,4477,4353,4519,3958.05,4466.75,60,2024-12-07,90
2025-02-05,星期三,晚上9:20,晚間班機,TPE,晚上11:20,晚間抵達,HKG,Greater Bay Airlines,0,直達航班。,Non-stop,2 小時,No,Boeing 737,0,HB 705,經濟艙,2025-02-04,2991,2399,2876,201046.39,2907.0,54,2024-12-13,88
2025-02-05,星期三,晚上9:45,晚間班機,TPE,晚上11:45,晚間抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A321,0,HX 283,經濟艙,2025-02-04,6304,1962,7809,16909379.78,5896.0,20,2025-01-16,90
2025-02-05,星期三,清晨7:00,早晨班機,TPE,上午9:00,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Boeing 787-10,1,BR 891,經濟艙,2025-02-04,5699,3701,4133,9377774.9,7589.5,90,2024-11-07,90
2025-02-05,星期三,清晨7:15,早晨班機,TPE,上午9:15,上午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Boeing 737,0,CI 601,經濟艙,2025-02-04,6021,3577,3945,14180702.71,3780.25,91,2024-11-06,90
2025-02-06,星期四,上午10:45,上午班機,TPE,下午1:00,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 15 分鐘,No,Boeing 777,1,CX 489,經濟艙,2025-02-05,4478,4353,4520,3963.26,4520.5,61,2024-12-07,91
2025-02-06,星期四,上午10:50,上午班機,TPE,中午12:55,下午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,CI 909,經濟艙,2025-02-05,7331,3578,4635,15418420.66,7628.5,91,2024-11-07,91
2025-02-06,星期四,上午10:50,上午班機,TPE,中午12:50,下午抵達,HKG,Greater Bay Airlines,0,直達航班。,Non-stop,2 小時,No,Boeing 737,0,HB 703,經濟艙,2025-02-03,3194,2274,3052,628935.66,3110.25,91,2024-11-07,89
2025-02-06,星期四,上午11:55,上午班機,TPE,下午1:55,下午抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A330,1,HX 253,經濟艙,2025-02-05,4255,2759,4768,1007189.94,4780.75,28,2025-01-09,91
2025-02-06,星期四,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Airbus A321,0,BR 851,經濟艙,2025-02-05,6116,3964,4870,6760616.39,5811.25,61,2024-12-07,91
2025-02-06,星期四,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Airbus A330,1,CI 903,經濟艙,2025-02-05,5440,3578,3968,12104193.96,4055.0,91,2024-11-07,91
2025-02-06,星期四,上午8:05,早晨班機,TPE,上午10:10,上午抵達,HKG,星宇航空,0,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,JX 233,經濟艙,2025-02-05,5333,3470,4599,4913673.62,4307.25,43,2024-12-25,91
2025-02-06,星期四,上午8:20,早晨班機,TPE,上午10:30,上午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 10 分鐘,No,Boeing 777,1,CX 407,經濟艙,2025-02-05,4478,4353,4520,3963.26,4501.0,61,2024-12-07,91
2025-02-06,星期四,上午9:50,上午班機,TPE,上午11:50,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Airbus A321,0,BR 867,經濟艙,2025-02-05,7046,3713,4653,10537049.73,6212.5,89,2024-11-09,91
2025-02-06,星期四,上午9:50,上午班機,TPE,上午11:50,上午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,CX 469,經濟艙,2025-02-05,4554,4353,4520,180787.61,4503.25,61,2024-12-07,91
2025-02-06,星期四,下午1:20,下午班機,TPE,下午3:25,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A350,1,CX 495,經濟艙,2025-02-05,4657,4353,4520,380664.73,4707.25,61,2024-12-07,91
2025-02-06,星期四,下午2:10,下午班機,TPE,下午4:05,下午抵達,HKG,香港快運航空,3,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A320neo,0,UO 111,經濟艙,2025-01-27,2306,1340,2098,325173.33,2023.75,78,2024-11-20,80
2025-02-06,星期四,下午2:25,下午班機,TPE,下午4:25,下午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Airbus A321,0,BR 855,經濟艙,2025-02-05,6022,3964,4870,5757080.43,6342.0,61,2024-12-07,91
2025-02-06,星期四,下午2:30,下午班機,TPE,下午4:30,下午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,CI 915,經濟艙,2025-02-05,8116,3578,5566,16870410.03,8632.75,91,2024-11-07,91
2025-02-06,星期四,下午2:50,下午班機,TPE,下午4:55,下午抵達,HKG,香港快運航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,UO 113,經濟艙,2025-02-05,2175,1340,2098,320680.7,2515.5,78,2024-11-20,80
2025-02-06,星期四,下午3:50,下午班機,TPE,下午5:55,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CX 443,經濟艙,2025-02-05,4538,4353,4520,101998.66,4468.5,61,2024-12-07,91
2025-02-06,星期四,下午4:20,下午班機,TPE,下午6:20,晚間抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A320,0,HX 255,經濟艙,2025-02-05,5715,1956,5846,6004744.21,3324.5,28,2025-01-09,91
2025-02-06,星期四,下午4:30,下午班機,TPE,下午6:30,晚間抵達,HKG,星宇航空,0,直達航班。,Non-stop,2 小時,No,Airbus A330-900neo,1,JX 235,經濟艙,2025-02-05,4242,3361,3793,1373088.0,4776.0,91,2024-11-07,91
2025-02-06,星期四,下午4:35,下午班機,TPE,下午6:30,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A330,1,BR 871,經濟艙,2025-02-05,5197,3813,4500,2595099.45,6163.0,44,2024-12-24,91
2025-02-06,星期四,下午4:55,下午班機,TPE,晚上7:00,晚間抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,CI 919,經濟艙,2025-02-05,5605,3578,4436,9389803.31,4023.75,91,2024-11-07,91
2025-02-06,星期四,下午5:00,下午班機,TPE,晚上7:05,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CX 421,經濟艙,2025-02-05,4478,4353,4520,3963.26,4463.75,61,2024-12-07,91
2025-02-06,星期四,下午5:40,下午班機,TPE,晚上7:35,晚間抵達,HKG,香港快運航空,3,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A320neo,0,UO 115,經濟艙,2025-01-23,2191,1505,2098,281259.27,1879.75,70,2024-11-28,78
2025-02-06,星期四,下午6:10,晚間班機,TPE,晚上8:05,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,No,Boeing 787-10,1,BR 857,經濟艙,2025-02-05,4649,3813,4186,1141947.88,4146.5,44,2024-12-24,91
2025-02-06,星期四,下午6:10,晚間班機,TPE,晚上8:10,晚間抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Boeing 737,0,CI 923,經濟艙,2025-02-05,5481,3578,4502,6882700.47,4496.5,91,2024-11-07,91
2025-02-06,星期四,下午6:35,晚間班機,TPE,晚上8:40,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,CX 473,經濟艙,2025-02-05,4478,4353,4520,3963.26,4497.25,61,2024-12-07,91
2025-02-06,星期四,中午12:25,下午班機,TPE,下午2:20,下午抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,No,Boeing 777,1,BR 869,經濟艙,2025-02-05,6075,3713,4646,8509500.63,6994.25,89,2024-11-09,91
2025-02-06,星期四,中午12:25,下午班機,TPE,下午2:30,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CX 461,經濟艙,2025-02-05,4527,4353,4520,89858.32,4521.75,61,2024-12-07,91
2025-02-06,星期四,晚上10:30,晚間班機,TPE,"凌晨12:20 (星期五, 2月 7)",凌晨抵達,HKG,中華航空,2,直達航班。,Non-stop,1 小時 50 分鐘,No,Airbus A321neo,0,CI 607,經濟艙,2025-02-05,3903,3578,3931,25521.9,3925.25,91,2024-11-07,91
2025-02-06,星期四,晚上7:00,晚間班機,TPE,晚上8:50,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 50 分鐘,No,Airbus A321,0,BR 809,經濟艙,2025-02-05,4846,3813,4500,1218735.68,4454.5,44,2024-12-24,91
2025-02-06,星期四,晚上7:30,晚間班機,TPE,晚上9:35,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Boeing 777,1,CX 565,經濟艙,2025-02-05,4478,4353,4520,3963.26,4451.25,61,2024-12-07,91
2025-02-06,星期四,晚上7:40,晚間班機,TPE,晚上9:45,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Boeing 777,1,CX 451,經濟艙,2025-02-05,4478,4353,4520,3963.26,4492.0,61,2024-12-07,91
2025-02-06,星期四,晚上8:15,晚間班機,TPE,晚上10:20,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A350,1,CX 531,經濟艙,2025-02-05,4478,4353,4520,3963.26,4491.75,61,2024-12-07,91
2025-02-06,星期四,晚上8:25,晚間班機,TPE,晚上10:25,晚間抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A321,0,HX 285,經濟艙,2025-01-15,4653,2166,5622,2306490.44,5394.0,28,2025-01-09,70
2025-02-06,星期四,晚上9:10,晚間班機,TPE,晚上11:10,晚間抵達,HKG,香港快運航空,3,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,UO 117,經濟艙,2025-01-29,1963,1340,1801,325381.67,2127.75,78,2024-11-20,84
2025-02-06,星期四,晚上9:15,晚間班機,TPE,晚上11:25,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 10 分鐘,No,Boeing 777,1,CX 479,經濟艙,2025-02-05,4478,4353,4520,3963.26,4524.0,61,2024-12-07,91
2025-02-06,星期四,晚上9:20,晚間班機,TPE,晚上11:20,晚間抵達,HKG,Greater Bay Airlines,0,直達航班。,Non-stop,2 小時,No,Boeing 737,0,HB 705,經濟艙,2025-02-05,2347,2021,2290,90039.28,2518.75,43,2024-12-25,91
2025-02-06,星期四,晚上9:45,晚間班機,TPE,晚上11:45,晚間抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A321,0,HX 283,經濟艙,2025-02-05,4530,1955,3455,9674013.73,3197.0,14,2025-01-23,91
2025-02-06,星期四,清晨7:00,早晨班機,TPE,上午9:00,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Boeing 787-10,1,BR 891,經濟艙,2025-02-05,5379,3713,4185,5897603.14,5336.0,89,2024-11-09,91
2025-02-06,星期四,清晨7:15,早晨班機,TPE,上午9:15,上午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Boeing 737,0,CI 601,經濟艙,2025-02-05,5414,3578,3970,11529524.72,9252.75,91,2024-11-07,91
2025-02-07,星期五,上午10:45,上午班機,TPE,下午1:00,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 15 分鐘,No,Boeing 777,1,CX 489,經濟艙,2025-02-06,4478,4353,4520,3981.79,4496.25,62,2024-12-07,91
2025-02-07,星期五,上午10:50,上午班機,TPE,中午12:55,下午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,CI 909,經濟艙,2025-02-06,5698,3590,4438,8328262.2,6403.5,90,2024-11-09,91
2025-02-07,星期五,上午10:50,上午班機,TPE,中午12:50,下午抵達,HKG,Greater Bay Airlines,0,直達航班。,Non-stop,2 小時,No,Boeing 737,0,HB 703,經濟艙,2025-02-06,2942,2202,2650,474762.65,2741.0,25,2025-01-13,91
2025-02-07,星期五,上午11:55,上午班機,TPE,下午1:55,下午抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A330,1,HX 253,經濟艙,2025-02-06,4234,2168,4054,5682913.36,3491.25,30,2025-01-08,91
2025-02-07,星期五,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Airbus A321,0,BR 851,經濟艙,2025-02-06,5008,3813,4500,2668777.64,6283.0,45,2024-12-24,91
2025-02-07,星期五,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,CI 903,經濟艙,2025-02-06,4406,3590,3878,1239963.51,5533.25,90,2024-11-09,91
2025-02-07,星期五,上午8:05,早晨班機,TPE,上午10:10,上午抵達,HKG,星宇航空,0,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,JX 233,經濟艙,2025-02-06,4485,3366,3971,1485172.77,4792.0,90,2024-11-09,91
2025-02-07,星期五,上午8:20,早晨班機,TPE,上午10:30,上午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 10 分鐘,No,Boeing 777,1,CX 407,經濟艙,2025-02-06,4478,4353,4520,3981.79,4460.25,62,2024-12-07,91
2025-02-07,星期五,上午9:50,上午班機,TPE,上午11:50,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Boeing 787,1,BR 867,經濟艙,2025-02-06,4901,3713,4186,2792864.5,5303.25,90,2024-11-09,91
2025-02-07,星期五,上午9:50,上午班機,TPE,上午11:50,上午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,CX 469,經濟艙,2025-02-06,4478,4353,4520,3981.79,4525.75,62,2024-12-07,91
2025-02-07,星期五,下午1:20,下午班機,TPE,下午3:25,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CX 495,經濟艙,2025-02-06,4504,4353,4520,64158.18,4521.5,62,2024-12-07,91
2025-02-07,星期五,下午2:10,下午班機,TPE,下午4:05,下午抵達,HKG,香港快運航空,3,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A320neo,0,UO 111,經濟艙,2025-01-25,1980,1505,1810,226929.16,2540.75,58,2024-12-11,79
2025-02-07,星期五,下午2:25,下午班機,TPE,下午4:25,下午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Airbus A321,0,BR 855,經濟艙,2025-02-06,5077,3713,4189,2665039.07,5435.5,90,2024-11-09,91
2025-02-07,星期五,下午2:30,下午班機,TPE,下午4:30,下午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Boeing 737,0,CI 915,經濟艙,2025-02-06,5629,3590,4498,7710791.76,4021.5,90,2024-11-09,91
2025-02-07,星期五,下午2:50,下午班機,TPE,下午4:55,下午抵達,HKG,香港快運航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,UO 113,經濟艙,2025-01-25,1877,1505,1801,223302.16,1727.0,67,2024-12-02,79
2025-02-07,星期五,下午3:45,下午班機,TPE,下午6:05,晚間抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時 20 分鐘,No,Airbus A320,0,HX 255,經濟艙,2025-02-06,4550,2256,4953,3869220.27,4815.5,29,2025-01-09,90
2025-02-07,星期五,下午3:50,下午班機,TPE,下午5:55,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A330,1,CX 443,經濟艙,2025-02-06,4478,4353,4520,3981.79,4455.25,62,2024-12-07,91
2025-02-07,星期五,下午4:30,下午班機,TPE,下午6:30,晚間抵達,HKG,星宇航空,0,直達航班。,Non-stop,2 小時,No,Airbus A330-900neo,1,JX 235,經濟艙,2025-02-06,4010,3366,3738,577161.92,3930.5,90,2024-11-09,91
2025-02-07,星期五,下午4:35,下午班機,TPE,下午6:30,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,No,Boeing 787-10,1,BR 871,經濟艙,2025-02-06,4244,3713,4135,458377.2,4493.0,90,2024-11-09,91
2025-02-07,星期五,下午4:55,下午班機,TPE,晚上7:00,晚間抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,CI 919,經濟艙,2025-02-06,4049,3590,3878,214722.83,3912.5,90,2024-11-09,91
2025-02-07,星期五,下午5:00,下午班機,TPE,晚上7:05,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A350,1,CX 421,經濟艙,2025-02-06,4478,4353,4520,3981.79,4429.25,62,2024-12-07,91
2025-02-07,星期五,下午5:40,下午班機,TPE,晚上7:35,晚間抵達,HKG,香港快運航空,3,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A320,0,UO 115,經濟艙,2025-02-04,2101,1505,2098,279151.78,2393.75,56,2024-12-13,83
2025-02-07,星期五,下午6:10,晚間班機,TPE,晚上8:05,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,No,Boeing 787-10,1,BR 857,經濟艙,2025-02-06,4208,3713,4135,275375.04,3974.25,90,2024-11-09,91
2025-02-07,星期五,下午6:10,晚間班機,TPE,晚上8:10,晚間抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Boeing 737,0,CI 923,經濟艙,2025-02-06,4223,3590,4436,151743.34,4546.5,90,2024-11-09,91
2025-02-07,星期五,下午6:35,晚間班機,TPE,晚上8:40,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,CX 473,經濟艙,2025-02-06,4478,4353,4520,3981.79,4479.5,62,2024-12-07,91
2025-02-07,星期五,中午12:25,下午班機,TPE,下午2:20,下午抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A321,0,BR 869,經濟艙,2025-02-06,5348,3723,4511,3094497.27,4897.5,85,2024-11-14,91
2025-02-07,星期五,中午12:25,下午班機,TPE,下午2:30,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,CX 461,經濟艙,2025-02-06,4478,4353,4520,3981.79,4455.0,62,2024-12-07,91
2025-02-07,星期五,晚上7:00,晚間班機,TPE,晚上8:50,晚間抵達,HKG,長榮航空,1,直達航班。,Non-stop,1 小時 50 分鐘,No,Airbus A321,0,BR 809,經濟艙,2025-02-06,5322,3882,4869,1349070.29,4883.75,38,2024-12-31,91
2025-02-07,星期五,晚上7:30,晚間班機,TPE,晚上9:35,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Boeing 777,1,CX 565,經濟艙,2025-02-06,4478,4353,4520,3981.79,4471.5,62,2024-12-07,91
2025-02-07,星期五,晚上7:40,晚間班機,TPE,晚上9:45,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Boeing 777,1,CX 451,經濟艙,2025-02-06,4478,4353,4520,3981.79,4497.75,62,2024-12-07,91
2025-02-07,星期五,晚上8:15,晚間班機,TPE,晚上10:20,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A350,1,CX 531,經濟艙,2025-02-06,4478,4353,4520,3981.79,4526.25,62,2024-12-07,91
2025-02-07,星期五,晚上8:25,晚間班機,TPE,晚上10:25,晚間抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A321,0,HX 285,經濟艙,2025-01-15,4038,2166,4766,1300705.41,3673.75,29,2025-01-09,68
2025-02-07,星期五,晚上9:10,晚間班機,TPE,晚上11:00,晚間抵達,HKG,中華航空,2,直達航班。,Non-stop,1 小時 50 分鐘,No,Airbus A321neo,0,CI 921,經濟艙,2025-02-06,3998,3590,3878,129399.51,3953.75,90,2024-11-09,91
2025-02-07,星期五,晚上9:10,晚間班機,TPE,晚上11:10,晚間抵達,HKG,香港快運航空,3,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,UO 117,經濟艙,2025-01-29,1870,1340,1801,249494.76,1897.0,79,2024-11-20,83
2025-02-07,星期五,晚上9:15,晚間班機,TPE,晚上11:25,晚間抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 10 分鐘,No,Boeing 777,1,CX 479,經濟艙,2025-02-06,4478,4353,4520,3981.79,4468.25,62,2024-12-07,91
2025-02-07,星期五,晚上9:20,晚間班機,TPE,晚上11:20,晚間抵達,HKG,Greater Bay Airlines,0,直達航班。,Non-stop,2 小時,No,Boeing 737,0,HB 705,經濟艙,2025-02-06,2360,2021,2292,113853.69,2394.0,44,2024-12-25,91
2025-02-07,星期五,晚上9:45,晚間班機,TPE,晚上11:45,晚間抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A330,1,HX 283,經濟艙,2025-01-21,3979,1956,4566,7273386.37,4403.25,29,2025-01-09,75
2025-02-07,星期五,清晨7:00,早晨班機,TPE,上午9:00,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Boeing 787-10,1,BR 891,經濟艙,2025-02-06,4599,3713,4135,1624759.4,6139.75,90,2024-11-09,91
2025-02-07,星期五,清晨7:15,早晨班機,TPE,上午9:15,上午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Boeing 737,0,CI 601,經濟艙,2025-02-06,4574,3590,3878,2338995.38,4435.25,90,2024-11-09,91
2025-02-08,星期六,上午10:45,上午班機,TPE,下午1:00,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 15 分鐘,No,Boeing 777,1,CX 489,經濟艙,2025-02-07,4479,4353,4520,3993.0,4498.75,63,2024-12-07,91
2025-02-08,星期六,上午10:50,上午班機,TPE,中午12:55,下午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,CI 909,經濟艙,2025-02-07,4190,3590,3923,547829.14,3894.0,91,2024-11-09,91
2025-02-08,星期六,上午10:50,上午班機,TPE,中午12:50,下午抵達,HKG,Greater Bay Airlines,0,直達航班。,Non-stop,2 小時,No,Boeing 737,0,HB 703,經濟艙,2025-02-07,2693,2093,2294,406919.79,3106.25,63,2024-12-07,91
2025-02-08,星期六,上午11:55,上午班機,TPE,下午1:55,下午抵達,HKG,香港航空,0,直達航班。,Non-stop,2 小時,No,Airbus A330,1,HX 253,經濟艙,2025-02-07,4311,2169,3602,10542634.3,4281.0,29,2025-01-10,91
2025-02-08,星期六,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Airbus A321,0,BR 851,經濟艙,2025-02-07,4443,3713,4135,1317908.58,4420.25,90,2024-11-10,91
2025-02-08,星期六,上午8:05,早晨班機,TPE,上午10:05,上午抵達,HKG,中華航空,2,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,CI 903,經濟艙,2025-02-07,4105,3590,3923,534433.74,4592.0,91,2024-11-09,91
2025-02-08,星期六,上午8:05,早晨班機,TPE,上午10:10,上午抵達,HKG,星宇航空,0,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,0,JX 233,經濟艙,2025-02-07,4428,3266,3989,1012147.28,4141.75,91,2024-11-09,91
2025-02-08,星期六,上午8:20,早晨班機,TPE,上午10:30,上午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 10 分鐘,No,Boeing 777,1,CX 407,經濟艙,2025-02-07,4479,4353,4520,3993.0,4437.5,63,2024-12-07,91
2025-02-08,星期六,上午9:50,上午班機,TPE,上午11:50,上午抵達,HKG,長榮航空,1,直達航班。,Non-stop,2 小時,No,Airbus A330,1,BR 867,經濟艙,2025-02-07,4276,3713,4135,479063.59,4019.75,90,2024-11-10,91
2025-02-08,星期六,上午9:50,上午班機,TPE,上午11:50,上午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時,No,Airbus A321neo,0,CX 469,經濟艙,2025-02-07,4479,4353,4520,3993.0,4483.0,63,2024-12-07,91
2025-02-08,星期六,上午9:50,上午班機,TPE,中午12:05,下午抵達,HKG,國泰航空,3,直達航班。,Non-stop,2 小時 15 分鐘,No,Airbus A321neo,0,CX 499,經濟艙,2025-02-07,4467,4353,4515,4510.05,4501.25,63,2024-12-07,71
